p,sig_eq
4.192406956804361,16.51231614892552
4.167724516065852,16.53872357661512
4.143042075327365,16.565131004304323
4.11835963458907,16.591538431993353
4.09367719385079,16.61794585968199
4.068994753112646,16.64435328737037
4.044312312374616,16.670760715058503
4.0196298716366785,16.69716814274633
3.9949474308988484,16.723575570433887
3.9702649901611196,16.74998299812117
3.94558254942349,16.776390425808167
3.9209001086859607,16.802797853494894
3.8962176679485445,16.829205281181363
3.8715352272111967,16.85561270886752
3.846852786473965,16.882020136553418
3.8221703457368315,16.90842756423906
3.797487904999793,16.934834991924422
3.772805464262857,16.961242419609526
3.7481230235260092,16.98764984729435
3.7234405827892623,17.014057274978914
3.69875814205267,17.04046470266329
3.6740757013160525,17.06687213034725
3.649393260579592,17.093279558031025
3.624710819843228,17.119686985714537
3.600028379106996,17.146094413397847
3.575345938370772,17.172501841080784
3.5506634976346887,17.198909268763526
3.525981056898764,17.225316696446093
3.5012986161627917,17.25172412412823
3.47661617542698,17.278131551810205
3.4519337346912615,17.304538979491923
3.4272512939555377,17.33094640717327
3.4025688532200995,17.357353834854617
3.3778864124846524,17.383761262535586
3.3532039717492004,17.41016869021618
3.328521531014028,17.436576117896777
3.3038390902788515,17.462983545577014
3.279156649543761,17.489390973256995
3.2544742088087593,17.51579840093674
3.2297917680738464,17.54220582861624
3.205109327339123,17.568613256295624
3.180426886604278,17.595020683974514
3.1557444458696224,17.621428111653287
3.1310620051350555,17.647835539331826
3.106379564400578,17.674242967010137
3.0816971236661783,17.7006503946882
3.057014682931976,17.72705782236617
3.032332242197645,17.753465250043632
3.0076498014635416,17.77987267772105
2.982967360729443,17.806280105398127
2.9582849199954704,17.83268753307503
2.9336024792615802,17.859094960751705
2.9089200385278478,17.88550238842825
2.884237597794043,17.911909816104366
2.8595551570604045,17.93831724378036
2.834872716326842,17.96472467145612
2.8101902755933605,17.99113209913166
2.785507834859961,18.017539526806978
2.760825394126641,18.04394695448207
2.7361429533934003,18.070354382156935
2.7114605126601456,18.096761809831463
2.6867780719271646,18.12316923750602
2.662095631194165,18.149576665180234
2.637413190461258,18.175984092854247
2.612730749728397,18.202391520528
2.5880483089956337,18.228798948201568
2.5633658682629483,18.255206375874913
2.5386834275303443,18.281613803548044
2.514000986797805,18.30802123122096
2.4893185460653497,18.334428658893664
2.464636105332978,18.360836086566163
2.439953664600672,18.387243514238445
2.4152712238684475,18.41365094191052
2.390588783136295,18.440058369582385
2.365906342404221,18.46646579725404
2.3412239016722314,18.492873224925507
2.3165414609402952,18.519280652596738
2.2918590202084417,18.545688080267777
2.267176579476655,18.572095507938602
2.2424941387449606,18.598502935609243
2.2178116980133313,18.624910363279675
2.193129257281775,18.651317790949907
2.1684468165502873,18.677725218619933
2.1437643758188822,18.704132646289764
2.1190819350875363,18.73054007395939
2.094399494356263,18.756947501628815
2.069717053625064,18.783354929298046
2.0450346128939443,18.809762356967084
2.020352172162886,18.836169784635928
1.9956697314319014,18.86257721230457
1.9709872907009878,18.88898463997302
1.9463048499701454,18.915392067641285
1.9216224092393703,18.941799495309347
1.8969399685085921,18.96820692297713
1.872257527778027,18.994614350644902
1.8475750870474592,19.021021778312395
1.8228926463169586,19.047429205979697
1.7982102055865312,19.073836633646813
1.7735277648561647,19.100244061313738
1.7488453241258728,19.126651488980478
1.7241628833956424,19.153058916647026
1.6994804426654235,19.179466344313326
1.6747980019353896,19.20587377197959
1.6501155612053608,19.232281199645584
1.6254331204754047,19.258688627311404
1.6007506797455051,19.285096054977036
1.5760682390157135,19.311503482642536
1.551385798285916,19.33791091030776
1.5267033575562134,19.364318337972847
1.5020209168266503,19.390725765637853
1.4773384760970958,19.4171331933026
1.452656035367509,19.44354062096705
1.4279735946381455,19.469948048631526
1.4032911539086907,19.496355476295626
1.3786087131793983,19.522762903959677
1.353926272450134,19.549170331623507
1.3292438317208874,19.575577759287096
1.3045613909918277,19.601985186950685
1.279878950262815,19.62839261461408
1.2551965095337716,19.65480004227717
1.2305140688049399,19.681207469940286
1.205831628075959,19.70761489760297
1.1811491873471456,19.73402232526561
1.156466746618502,19.76042975292822
1.1317843058897095,19.786837180590396
1.107101865161152,19.813244608252628
1.0824194244326166,19.839652035914636
1.0577369837041088,19.86605946357644
1.0330545429755578,19.892466891237945
1.0083721022471719,19.918874318899416
0.9836896615188465,19.945281746560717
0.9590072207905767,19.97168917422186
0.9343247800623805,19.998096601882857
0.9096423393342162,20.024504029543657
0.8849598986061279,20.050911457204315
0.8602774578780957,20.077318884864802
0.8355950171501227,20.103726312525133
0.810912576422206,20.1301337401853
0.7862301356942737,20.156541167845223
0.7615476949665435,20.182948595505163
0.7368652542388014,20.209356023164858
0.7121828135111148,20.235763450824397
0.6875003727834873,20.262170878483772
0.6628179320559129,20.28857830614299
0.638135491328495,20.31498573380219
0.6134530506009369,20.34139316146097
0.5887706098735327,20.36780058911972
0.564088169146182,20.394208016778318
0.5394057284188912,20.42061544443677
0.5147232876916542,20.447022872095065
0.49004084696456474,20.47343029975333
0.46535840623734376,20.4998377274112
0.4406759655102732,20.526245155069045
0.41599352478325474,20.55265258272673
0.39131108405629195,20.57906001038427
0.3666286433293564,20.60546743804162
0.34194620260252623,20.631874865698897
0.3172637618757281,20.65828229335599
0.29258132114897845,20.68468972101293
0.2678988804222803,20.711097148669726
0.2432164396956414,20.73750457632638
0.21853399896905104,20.763912003982885
0.19385155824241926,20.790319431639112
0.16916911751603672,20.816726859295457
0.14448667678960211,20.843134286951525
0.11980423606322195,20.869541714607447
0.09512179533689569,20.895949142263227
0.07043935461061974,20.92235656991887
0.04575691388439888,20.948763997574364
0.02107447315822597,20.975171425229718
-0.003607967567895424,21.00157885288493
-0.028290408293958198,21.027986280540016
-0.05297284901998781,21.054393708194937
-0.07765528974595644,21.080801135849725
-0.10233773047187296,21.107208563504386
-0.12702017119774447,21.133615991158894
-0.15170261192356152,21.160023418813278
-0.17638505264925244,21.18643084646762
-0.20106749337513108,21.212838274121516
-0.2257499341007326,21.23924570177557
-0.25043237482634,21.265653129429413
-0.2751148155520144,21.292060557082976
-0.29979725627743,21.31846798473667
-0.32447969700290774,21.344875412390085
-0.349162137728299,21.37128284004343
-0.3738445784537099,21.397690267696547
-0.39852701917903904,21.42409769534957
-0.4232094599043202,21.45050512300246
-0.4478919006295552,21.476912550655218
-0.47257434135473925,21.50331997830785
-0.4972567820798724,21.529727405960344
-0.5219392228050316,21.556134833612624
-0.5466216635299942,21.58254226126497
-0.571304104255006,21.608949688917058
-0.5959865449799556,21.635357116569033
-0.6206689857048536,21.661764544220883
-0.6453514264298091,21.688171971872478
-0.6700338671545213,21.714579399524197
-0.694716307879288,21.74098682717566
-0.7193987486040031,21.767394254827
-0.7440811893286744,21.79380168247821
-0.7687636300533468,21.82020911012924
-0.7934460707778866,21.846616537780257
-0.8181285115024911,21.873023965431003
-0.8428109522269125,21.899431393081812
-0.8674933929513612,21.925838820732395
-0.8921758336757613,21.952246248382863
-0.9168582744001524,21.978653676033158
-0.9415407151244288,22.005061103683424
-0.9662231558486999,22.031468531333516
